video_name,window_index,window_start_sec,window_end_sec,mean_motion_ratio,std_motion_ratio,mean_speed,max_speed,total_distance,stationary_ratio,active_ratio,mean_bbox_area_ratio,bbox_area_std,x_range,y_range,path_efficiency,direction_change_rate,high_turn_ratio,motion_peaks,missing_track_ratio,contour_count_mean,recorded_at,hour_of_day,is_daytime
1760194403716 (1).mp4,4,15.221140472878998,26.161335187760777,0.011678602430555554,0.019179972748038586,0.010798492294859253,0.06238147510778755,0.25916381507662206,0.625,0.375,0.02287235966435185,0.04045725419599244,0.1291452382593512,0.138182402595735,0.5859212022596169,0.5417766833291483,0.2608695652173913,6.0,0.5833333333333334,0.5,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,5,19.026425591098747,29.966620305980527,0.006551649305555555,0.00953710578877096,0.009417056839294473,0.12613750970535195,0.22600936414306733,0.75,0.25,0.010387550636574074,0.020756204193733814,0.09280531775928957,0.12069558142456105,0.4925768210975906,0.3646687299724888,0.17391304347826086,6.0,0.7083333333333334,0.3333333333333333,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,6,22.831710709318497,33.77190542420028,0.009558376736111112,0.009529906888095662,0.010364638361505918,0.06783980391455033,0.24875132067614203,0.5,0.5,0.015611074942129627,0.02068160366400218,0.0850274531145897,0.10577019980356478,0.5441888924414672,0.7668191343654247,0.43478260869565216,6.0,0.4583333333333333,0.625,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,7,26.636995827538247,37.57719054242003,0.010356807002314816,0.008801132855644583,0.010494730981561637,0.06783980391455033,0.25187354355747926,0.5,0.5,0.016066442418981478,0.02037825769905161,0.08523366103068786,0.10577019980356478,0.5323215344641044,0.9442780609789871,0.5217391304347826,6.0,0.375,0.7083333333333334,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,8,30.442280945757997,41.38247566063978,0.005083007812499999,0.005687063419849875,0.006387045492206002,0.03523422488975512,0.15328909181294403,0.7083333333333334,0.2916666666666667,0.006685836226851853,0.010358346667091655,0.037597629859825066,0.06073042834717007,0.45491008293713275,0.671096091101614,0.34782608695652173,6.0,0.5833333333333334,0.4583333333333333,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,9,34.24756606397774,45.18776077885953,0.0033761935763888893,0.005614388622631822,0.004788183265302977,0.04693364947227799,0.11491639836727145,0.875,0.125,0.00250560619212963,0.005799782997524022,0.06039295775585585,0.04260396602329525,0.39950694278896237,0.2644124103097762,0.08695652173913043,6.0,0.7916666666666666,0.3333333333333333,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,10,38.05285118219749,48.99304589707927,0.008924877025462965,0.009643491120078833,0.01372343203194365,0.09110167097209447,0.3293623687666476,0.5833333333333334,0.4166666666666667,0.012203052662037037,0.015642998060907482,0.10742162325588855,0.15590831880962946,0.4252077601634308,0.6987174645922802,0.391304347826087,6.0,0.5416666666666666,0.875,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,11,41.85813630041724,52.79833101529902,0.012965494791666666,0.0076358394977919224,0.014628288491025742,0.09110167097209447,0.3510789237846178,0.5,0.5,0.01693431712962963,0.013173523552887425,0.10742162325588855,0.15590831880962946,0.4154491780621914,1.2269935647079653,0.6521739130434783,6.0,0.20833333333333334,1.375,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,12,45.66342141863699,56.60361613351877,0.0126806640625,0.00624110669352201,0.009059845485204101,0.061107774067449556,0.21743629164489844,0.5,0.5,0.016617296006944445,0.012759395730648283,0.027510361334200817,0.061008094191011164,0.2552094941777792,1.350865743124057,0.7391304347826086,6.0,0.125,1.375,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,13,49.46870653685674,60.40890125173852,0.00734157986111111,0.004377107103317139,0.013143090249944726,0.2710870882898,0.3154341659986734,0.5833333333333334,0.4166666666666667,0.006678602430555555,0.0065610253991829565,0.09583431912498841,0.2549347488190116,0.8102721596114985,0.8986138604491015,0.4782608695652174,6.0,0.4166666666666667,0.7916666666666666,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,14,53.27399165507649,64.21418636995827,0.003900462962962963,0.001988982715180977,0.011995101634105663,0.2710870882898,0.2878824392185359,0.8333333333333334,0.16666666666666666,0.0019473379629629626,0.0035978292112325986,0.09583431912498841,0.2549347488190116,0.9342068498724277,0.4805098685243892,0.2608695652173913,6.0,0.75,0.2916666666666667,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,15,57.07927677329624,68.01947148817803,0.002915581597222222,0.0017531939263016483,0.00843143028226249,0.1538429754182218,0.20235432677429974,0.8333333333333334,0.16666666666666666,0.0013597728587962964,0.0028904681584181542,0.05178145118321442,0.14612762731700307,0.5873068241060294,0.5130190205228184,0.21739130434782608,6.0,0.7916666666666666,0.20833333333333334,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,16,60.88456189151599,71.82475660639777,0.0021137152777777777,0.0018399537416386592,0.01331838188606406,0.1538429754182218,0.31964116526553743,0.8333333333333334,0.16666666666666666,0.0013816550925925925,0.002922136215286175,0.05178145118321442,0.14612762731700307,0.004970146727193274,0.5184636500661091,0.2608695652173913,6.0,0.7916666666666666,0.20833333333333334,2025-10-11 14:53:23.716,14,1
1760194403716 (1).mp4,17,64.68984700973574,75.63004172461751,0.0014386212384259259,0.0019551900395425497,0.01331838188606406,0.1538429754182218,0.31964116526553743,0.8333333333333334,0.16666666666666666,0.0013816550925925925,0.002922136215286175,0.05178145118321442,0.14612762731700307,0.004970146727193274,0.5184636500661091,0.2608695652173913,6.0,0.7916666666666666,0.20833333333333334,2025-10-11 14:53:23.716,14,1
1760195595259 (1).mp4,0,0.0,11.203747072599532,0.06447627314814815,0.2002821437747946,0.08314491033085977,0.3473999273509769,1.9954778479406345,0.5,0.5,0.04113444010416667,0.041424798185392915,0.48492869673371763,0.5428239615962346,0.10190017811301796,0.6052435759701617,0.2608695652173913,6.0,0.4166666666666667,0.875,2025-10-11 15:13:15.259,15,1
1760195595259 (1).mp4,1,3.8969555035128804,15.100702576112411,0.015458803530092593,0.019587464286964687,0.06501200514566784,0.3473999273509769,1.5602881234960282,0.625,0.375,0.025915979456018517,0.036395266409977006,0.48492869673371763,0.5428239615962346,0.30157236771111307,0.4529819875419787,0.21739130434782608,6.0,0.5833333333333334,0.625,2025-10-11 15:13:15.259,15,1
1760195595259 (1).mp4,2,7.793911007025761,18.997658079625293,0.0025283926504629634,0.00662240561861795,0.014474996972957371,0.3473999273509769,0.3473999273509769,0.9583333333333334,0.041666666666666664,0.0015418836805555555,0.0064015171661250736,0.12098343275466117,0.325652757584459,1.0,0.10565986180012492,0.08695652173913043,6.0,0.9166666666666666,0.16666666666666666,2025-10-11 15:13:15.259,15,1
1760195595259 (1).mp4,3,11.690866510538642,22.894613583138174,0.0005976924189814815,0.0005261785385162771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:13:15.259,15,1
1760195830669 (1).mp4,0,0.0,11.66472148541114,0.0600316478587963,0.20185432737735867,0.08655199708206866,0.5339084140530224,2.077247929969648,0.5416666666666666,0.4583333333333333,0.03470847800925926,0.05501141087850352,0.3381852287036889,0.5535565015946008,0.0975281439084909,0.6189015305353994,0.34782608695652173,6.0,0.5,0.9583333333333334,2025-10-11 15:17:10.669,15,1
1760195830669 (1).mp4,1,4.0572944297082225,15.722015915119362,0.014319842303240743,0.024756442844662475,0.07146882158129413,0.5339084140530224,1.715251717951059,0.6666666666666666,0.3333333333333333,0.026065899884259263,0.052020629539995866,0.3381852287036889,0.5535565015946008,0.1334226452637892,0.6189015305353994,0.34782608695652173,6.0,0.625,0.75,2025-10-11 15:17:10.669,15,1
1760195830669 (1).mp4,2,8.114588859416445,19.779310344827586,0.0008264612268518518,0.001326913212845626,0.0,0.0,0.0,1.0,0.0,0.0002079716435185185,0.0010188488151767414,0.0,0.0,0.0,0.0,0.0,6.0,0.9583333333333334,0.041666666666666664,2025-10-11 15:17:10.669,15,1
1760195830669 (1).mp4,3,12.171883289124668,23.836604774535807,0.00025589554398148146,0.0004873504180554904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:17:10.669,15,1
1760195832886 (1).mp4,0,0.0,11.533045977011495,0.04353389033564815,0.2037587175324719,0.01455393041698482,0.11703890367238347,0.34929433000763566,0.8333333333333334,0.16666666666666666,0.002267071759259259,0.0055080978839257624,0.09864793826457541,0.12520047342194984,0.29683786973902376,0.4077880017004148,0.21739130434782608,6.0,0.7916666666666666,0.25,2025-10-11 15:17:12.886,15,1
1760195832886 (1).mp4,1,4.011494252873564,15.544540229885058,4.846643518518519e-05,0.0002154634632095161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2025-10-11 15:17:12.886,15,1
1760195853668 (1).mp4,0,0.0,11.081125827814569,0.05509042245370371,0.20222030963031395,0.0419289799075964,0.41374991279315954,1.0062955177823136,0.6666666666666666,0.3333333333333333,0.019321108217592593,0.03590243888968819,0.23784321700572542,0.41212700621769155,0.11466126259913716,0.5236412116636282,0.2608695652173913,6.0,0.625,0.6666666666666666,2025-10-11 15:17:33.668,15,1
1760195853668 (1).mp4,1,3.8543046357615895,14.935430463576159,0.012458586516203704,0.020277097981490334,0.030660434484963296,0.41374991279315954,0.7358504276391191,0.7083333333333334,0.2916666666666667,0.01877097800925926,0.03610086701683009,0.23784321700572542,0.41212700621769155,0.5077094707278271,0.4456667212634815,0.21739130434782608,6.0,0.6666666666666666,0.625,2025-10-11 15:17:33.668,15,1
1760195853668 (1).mp4,2,7.708609271523179,18.789735099337747,0.0009534143518518519,0.001419068357233761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:17:33.668,15,1
1760195853668 (1).mp4,3,11.562913907284768,22.644039735099337,0.00047254774305555554,0.0007173249293049587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:17:33.668,15,1
1760198000648 (1).mp4,0,0.0,11.689665970772442,0.04352484809027777,0.20374294433892012,0.008286990637316388,0.14590086902991753,0.19888777529559332,0.9166666666666666,0.08333333333333333,0.000665870949074074,0.0018026508927459599,0.13575871374755621,0.11223952602203519,0.8856656031741893,0.23677964564022422,0.13043478260869565,6.0,0.875,0.16666666666666666,2025-10-11 15:53:20.648,15,1
1760198000648 (1).mp4,1,4.065970772442588,15.75563674321503,0.0014017288773148149,0.002046963045374272,0.002207787761069825,0.0529869062656758,0.0529869062656758,0.9583333333333334,0.041666666666666664,0.0004271556712962963,0.0014473129004329301,0.0024566700139082576,0.05292992544912828,1.0,0.14062405843988465,0.08695652173913043,6.0,0.9166666666666666,0.125,2025-10-11 15:53:20.648,15,1
1760198000648 (1).mp4,2,8.131941544885176,19.821607515657618,0.0014400679976851853,0.002038793165661064,0.002207787761069825,0.0529869062656758,0.0529869062656758,0.9583333333333334,0.041666666666666664,0.0004271556712962963,0.0014473129004329301,0.0024566700139082576,0.05292992544912828,1.0,0.14062405843988465,0.08695652173913043,6.0,0.9166666666666666,0.125,2025-10-11 15:53:20.648,15,1
1760198000648 (1).mp4,3,12.197912317327765,23.887578288100208,0.0012494574652777777,0.0019457377206254123,0.00021993909947966913,0.005278538387512059,0.005278538387512059,0.9583333333333334,0.041666666666666664,0.00043023003472222225,0.0014617033273566784,0.0019659415933395152,0.004898779558218158,1.0,0.08488842080509641,0.043478260869565216,6.0,0.9166666666666666,0.16666666666666666,2025-10-11 15:53:20.648,15,1
1760198018850 (1).mp4,0,0.0,11.276174496644296,0.0432349537037037,0.20380522556313815,0.002375755946381044,0.03139701048406379,0.05701814271314506,0.9166666666666666,0.08333333333333333,0.001123951099537037,0.004033221708463188,0.051404469014438736,0.014331669669227942,0.9069339100644574,0.4703202002865961,0.17391304347826086,6.0,0.875,0.16666666666666666,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,1,3.9221476510067115,15.198322147651007,0.00042317708333333335,0.00040560627081814144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,2,7.844295302013423,19.12046979865772,0.0006416377314814815,0.0012779912270221403,0.0,0.0,0.0,1.0,0.0,0.00018446180555555555,0.0009036746012871966,0.0,0.0,0.0,0.0,0.0,6.0,0.9583333333333334,0.041666666666666664,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,3,11.766442953020135,23.04261744966443,0.00042968749999999995,0.0012743068153204292,0.0,0.0,0.0,1.0,0.0,0.00018446180555555555,0.0009036746012871966,0.0,0.0,0.0,0.0,0.0,6.0,0.9583333333333334,0.041666666666666664,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,4,15.688590604026846,26.964765100671144,0.0004291449652777777,0.0012758993657227015,0.0,0.0,0.0,1.0,0.0,0.00018446180555555555,0.0009036746012871966,0.0,0.0,0.0,0.0,0.0,6.0,0.9583333333333334,0.041666666666666664,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,5,19.61073825503356,30.886912751677855,0.001564308449074074,0.004003002814231641,0.00041950843028399276,0.010068202326815826,0.010068202326815826,0.9583333333333334,0.041666666666666664,0.0004513888888888889,0.001530520156179006,0.0004434122918842709,0.010058433458203397,1.0,0.1404218640375825,0.08695652173913043,6.0,0.9166666666666666,0.25,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,6,23.53288590604027,34.809060402684565,0.003582718460648148,0.005409127926646922,0.010636532740007067,0.12580998307770902,0.2552767857601696,0.7916666666666666,0.20833333333333334,0.002669632523148148,0.005153595164036469,0.1883593905711285,0.10841609054854306,0.7327625755048148,0.4243987388086759,0.21739130434782608,6.0,0.75,0.5,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,7,27.45503355704698,38.731208053691276,0.02330891927083333,0.03083199476009523,0.051209140473464504,0.2652399521273573,1.229019371363148,0.5,0.5,0.03387387876157408,0.05446899775034595,0.5272953487375394,0.4166173641408576,0.290239363414582,0.8487229352808822,0.43478260869565216,6.0,0.4583333333333333,1.2083333333333333,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,8,31.377181208053692,42.65335570469799,0.04194046585648148,0.034822468418400296,0.07110998163472741,0.2652399521273573,1.706639559233458,0.5,0.5,0.060694082754629626,0.055343721383592344,0.5594613200132382,0.4166173641408576,0.10817615664572101,0.8870129981774729,0.4782608695652174,6.0,0.20833333333333334,1.75,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,9,35.2993288590604,46.575503355704704,0.04969274450231481,0.0274299935166452,0.0598991203208764,0.2652399521273573,1.4375788877010336,0.5,0.5,0.07086208767361112,0.046255661643521157,0.45586347326597154,0.43755520603869047,0.06002615741450693,0.7235141575472085,0.4782608695652174,6.0,0.041666666666666664,2.25,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,10,39.22147651006712,50.497651006711415,0.039650788483796294,0.0230278632943155,0.024467169166234856,0.1685623155535948,0.5872120599896365,0.5,0.5,0.04885271990740741,0.03199383224787684,0.36462111658660445,0.30061857024912175,0.765563985919421,1.0674674840177703,0.5652173913043478,6.0,0.0,3.0,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,11,43.14362416107383,54.419798657718125,0.02557255497685185,0.007856124627862206,0.03972788884040011,0.709255115068608,0.9534693321696026,0.5,0.5,0.023775679976851854,0.01392814941102539,0.4608890131893426,0.5990306155101899,0.6345221771101579,1.66435654025948,0.6956521739130435,6.0,0.0,3.5833333333333335,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,12,47.06577181208054,58.341946308724836,0.019542643229166667,0.010049038763388932,0.13796815347958563,0.7531581474735453,3.311235683510055,0.5,0.5,0.014211877893518519,0.010499514846170179,0.4608890131893426,0.6742405762751463,0.05674922116227455,1.7797373583307512,0.7391304347826086,6.0,0.08333333333333333,3.5416666666666665,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,13,50.98791946308725,62.26409395973155,0.0157935474537037,0.005955577891429367,0.11936921365954456,0.7531581474735453,2.8648611278290694,0.5,0.5,0.01798068576388889,0.016248365673091514,0.43062247283507804,0.6742405762751463,0.23272430307106062,1.8072120988824723,0.6956521739130435,6.0,0.08333333333333333,2.5833333333333335,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,14,54.91006711409396,66.18624161073826,0.015,0.005046200949661049,0.086271914462496,0.7531581474735453,2.0705259470999042,0.5,0.5,0.024794921874999997,0.014284179384193352,0.3764896924143135,0.6557573683521992,0.067396980232228,1.7161830397046496,0.7391304347826086,6.0,0.08333333333333333,1.7916666666666667,2025-10-11 15:53:38.850,15,1
1760198018850 (1).mp4,15,58.83221476510067,70.10838926174497,0.013818901909722223,0.004965216300988169,0.01083318687235506,0.05155868878981532,0.25999648493652144,0.5,0.5,0.026380750868055552,0.012024137136439824,0.06240715535175356,0.047621928826845156,0.21372017881078118,1.566251693944498,0.6521739130434783,6.0,0.0,1.4166666666666667,2025-10-11 15:53:38.850,15,1
1760198052975 (1).mp4,0,0.0,11.060876369327072,0.05429361979166666,0.2022858306001875,0.09054394996923022,0.4553923272011026,2.1730547992615254,0.5,0.5,0.016100622106481482,0.028036445393975505,0.5628805947327361,0.47469751365810986,0.06591898046230574,1.09053013475876,0.5652173913043478,6.0,0.4583333333333333,0.8333333333333334,2025-10-11 15:54:12.975,15,1
1760198052975 (1).mp4,1,3.847261345852895,14.908137715179969,0.011928891782407407,0.01905330007916263,0.07189764327307069,0.4553923272011026,1.7255434385536965,0.625,0.375,0.015124240451388889,0.02845034615399751,0.5628805947327361,0.47469751365810986,0.09851225451602448,0.7549849607076051,0.34782608695652173,6.0,0.5833333333333334,0.6666666666666666,2025-10-11 15:54:12.975,15,1
1760198052975 (1).mp4,2,7.69452269170579,18.75539906103286,0.0028824869791666667,0.0022738972448686826,0.0413774588278844,0.385494388071189,0.9930590118692256,0.8333333333333334,0.16666666666666666,0.0012879774305555554,0.00280331381696037,0.1935449091873005,0.41786918465102774,0.19619163862227282,0.6710414546695296,0.30434782608695654,6.0,0.7916666666666666,0.20833333333333334,2025-10-11 15:54:12.975,15,1
1760198052975 (1).mp4,3,11.541784037558685,22.602660406885757,0.0016644965277777778,0.0020168754956574274,0.015036022043550123,0.36086452904520294,0.36086452904520294,0.9583333333333334,0.041666666666666664,0.0006051070601851852,0.0022513539188495743,0.12613835777254467,0.338101054451863,1.0,0.16764188276205214,0.08695652173913043,6.0,0.9166666666666666,0.08333333333333333,2025-10-11 15:54:12.975,15,1
1760198052975 (1).mp4,4,15.38904538341158,26.449921752738653,0.0019780815972222222,0.002316796508342256,0.02193039931160096,0.36086452904520294,0.5263295834784231,0.8333333333333334,0.16666666666666666,0.0012644675925925924,0.0027283250668898936,0.12613835777254467,0.338101054451863,0.3779206045526563,0.30212963344807714,0.17391304347826086,6.0,0.7916666666666666,0.20833333333333334,2025-10-11 15:54:12.975,15,1
1760198052975 (1).mp4,5,19.236306729264474,30.297183098591546,0.0008306206597222223,0.0015996585973648801,0.0007439684215473177,0.012829287571223175,0.017855242117135624,0.9166666666666666,0.08333333333333333,0.0006593605324074074,0.001791040162972274,0.0016319904499375593,0.01776454706978342,0.9991101303615184,0.134487750686025,0.08695652173913043,6.0,0.875,0.125,2025-10-11 15:54:12.975,15,1
1760198052975 (1).mp4,6,23.08356807511737,34.144444444444446,0.0009698712384259259,0.0015688178363967922,0.0007439684215473177,0.012829287571223175,0.017855242117135624,0.9166666666666666,0.08333333333333333,0.0006593605324074074,0.001791040162972274,0.0016319904499375593,0.01776454706978342,0.9991101303615184,0.134487750686025,0.08695652173913043,6.0,0.875,0.125,2025-10-11 15:54:12.975,15,1
1760198052975 (1).mp4,7,26.930829420970266,37.99170579029734,0.00031430844907407406,0.0003519267191616402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:54:12.975,15,1
1760198052975 (1).mp4,8,30.77809076682316,41.83896713615023,0.00034414785879629633,0.0003788817024290705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 15:54:12.975,15,1
1760198079586 (1).mp4,0,0.0,11.63056768558952,0.0452076099537037,0.20343186447941833,0.02755944803387091,0.26101920031933606,0.6614267528129019,0.8333333333333334,0.16666666666666666,0.002634910300925926,0.006103112592090044,0.1829732529731296,0.33438402946859225,0.27470569661629735,0.364372221634254,0.21739130434782608,6.0,0.7916666666666666,0.2916666666666667,2025-10-11 15:54:39.586,15,1
1760198079586 (1).mp4,1,4.045414847161572,15.675982532751092,0.001576605902777778,0.0031122812291289404,0.010875800013305669,0.26101920031933606,0.26101920031933606,0.9583333333333334,0.041666666666666664,0.0006846788194444445,0.002618415767949229,0.10685802111021436,0.23814362527633334,1.0,0.09991422640425687,0.08695652173913043,6.0,0.9166666666666666,0.125,2025-10-11 15:54:39.586,15,1
1760199074898 (1).mp4,0,0.0,10.911759868421052,0.049316948784722224,0.20318480084517423,0.029480860646243556,0.20982047101564588,0.7075406555098454,0.7916666666666666,0.20833333333333334,0.009932725694444445,0.02633583068233882,0.28308240020921993,0.20786399100630348,0.31535396945273647,0.447832148070411,0.2608695652173913,6.0,0.75,0.4583333333333333,2025-10-11 16:11:14.898,16,1
1760199074898 (1).mp4,1,3.795394736842105,14.707154605263156,0.029461082175925926,0.033193134608976514,0.04931954771618921,0.21626414866044835,1.183669145188541,0.5416666666666666,0.4583333333333333,0.048714192708333326,0.06188527678490564,0.565894949086459,0.4256576589554571,0.33915873014130654,0.377308934023792,0.21739130434782608,6.0,0.5,0.8333333333333334,2025-10-11 16:11:14.898,16,1
1760199074898 (1).mp4,2,7.59078947368421,18.50254934210526,0.037452618634259256,0.02905428596422591,0.05920567033588415,0.21626414866044835,1.4209360880612196,0.5,0.5,0.06970413773148147,0.05562519441554331,0.5306367635426495,0.4256576589554571,0.17499794710417546,0.6763620020298824,0.30434782608695654,6.0,0.20833333333333334,1.2083333333333333,2025-10-11 16:11:14.898,16,1
1760199074898 (1).mp4,3,11.386184210526315,22.297944078947367,0.03195348668981482,0.030154108979851827,0.046468289788397676,0.21626414866044835,1.1152389549215442,0.5,0.5,0.060716145833333325,0.05940340155568989,0.5306367635426495,0.4256576589554571,0.3751669004972981,0.7105358959673387,0.30434782608695654,6.0,0.3333333333333333,0.875,2025-10-11 16:11:14.898,16,1
1760199074898 (1).mp4,4,15.18157894736842,26.093338815789473,0.009248408564814814,0.014721512752335901,0.01123745395766118,0.09224575621717271,0.2696988949838683,0.7083333333333334,0.2916666666666667,0.02119249131944444,0.03728829604867527,0.0941197476734269,0.1477193654601649,0.649449279656971,0.40144102496995654,0.17391304347826086,6.0,0.6666666666666666,0.4166666666666667,2025-10-11 16:11:14.898,16,1
1760199074898 (1).mp4,5,18.976973684210524,29.888733552631578,0.0008501519097222221,0.0011977459372495914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2025-10-11 16:11:14.898,16,1
1760199110854 (1).mp4,0,0.0,10.956944444444444,0.05011592158564815,0.20313558301215393,0.02790659390350064,0.2394657361181077,0.6697582536840153,0.7916666666666666,0.20833333333333334,0.0126904296875,0.030258311422635704,0.16091973751858624,0.42057314327395146,0.49075027533966953,0.4868811219978654,0.2608695652173913,6.0,0.7083333333333334,0.625,2025-10-11 16:11:50.854,16,1
